Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
10157,34.42672742949368,4.970796564159869,62.32944586326684,82.60014422218745,55.278661887372095,82.63606556816549,66.488244462999,82.38416672092458,29.068775683231834,63.469098906989814,21.380090509508463,63.60578027568127,40.527907604433864,56.42640034708724,-97.95933760990637,35.49265919455898,-9.728150973139293,-79.90809020368432,35.339418127993596,-21.174198543429164,35.20613467368496,-23.14328287871362,99.99999999999997,83.33333333690629,93.84614893097987
10158,34.42672742949368,0.8823163884306666,62.405671165028764,82.63948075286262,55.278661887372095,82.58360655714316,66.59665288065136,82.48902288213253,25.75017446776866,63.343292975541885,21.105365223188556,60.71565104356273,41.51773439597032,55.15631784272337,-97.95933760990637,35.77955996288112,-21.57567587466304,-79.90809020368432,28.45122647287849,-33.77623278996469,35.2972439444104,-34.92275114482794,99.99999999999997,83.33333333690629,93.84614893097987
10159,34.42672742949368,5.766124014262559,62.314200787927916,82.60014422218745,55.25157446548138,82.6229508261535,66.58310183954583,82.3186316228539,25.64162208966229,60.85862557179459,22.689075627181637,60.01223334791712,41.51773439597032,55.16717323871073,-97.95933760990637,35.79465998899606,-19.104321118483632,-79.90809020368432,34.56930975115806,-31.05188619557718,35.55538682008178,-32.8052701612734,99.99999999999997,83.33333333690629,93.84614893097987
10160,34.42672742949368,5.60457313359548,62.268465586888766,82.65259293691531,55.40055529697506,82.64918033166467,66.56955077623826,82.50212988886193,25.17639761569322,63.39047021271739,22.97996120888679,61.388485364404715,40.50041241890841,55.13460703296316,-97.95933760990637,35.68895973197202,-9.503482370095625,-79.90809020368432,30.290929825329698,-38.158877310967135,35.37316832838867,-22.845267028779034,99.99999999999997,83.33333333690629,93.84614893097987
10161,34.42672742949368,0.621349576500748,62.35993598896712,82.52147118232017,55.33283673115341,82.63606556816549,66.63730604837201,82.46280884719917,24.2459486677551,61.487655280564354,23.17388493884924,61.9695695357818,40.88534506131282,52.99609204926321,-97.95933760990637,35.628559553292675,-24.661124840306925,-79.90809020368432,33.485453498919966,-36.85077894611714,35.540201958213444,-38.95380754392829,99.99999999999997,83.33333333690629,93.84614893097987
10162,34.42672742949368,3.156455813523067,62.34469091362823,82.5476955289426,55.38701159712474,82.58360655714316,66.56955077623826,82.39727374912852,26.928743108055627,63.07595533256742,24.272786031174718,58.391314333000366,44.61094307165814,55.53625705799091,-97.95933760990637,35.824860090705656,-19.08934322470195,-79.90809020368432,29.777524240772678,-24.990343773291624,35.35798344164145,-30.766214404090945,99.99999999999997,83.33333333690629,93.84614893097987
10163,34.42672742949368,3.268298738738764,62.39042611466738,82.65259293691531,55.414099019015396,82.59672132064233,66.58310183954583,82.47591585392857,29.08428317670736,60.08806415149826,21.412411126756027,59.49231592614731,38.795710736138105,56.71949630552838,-97.95933760990637,35.658759630262395,-10.9114056861834,-79.90809020368432,31.916714192004036,-34.90923137308843,35.20613467368496,-29.00948944128932,99.99999999999997,83.33333333690629,93.84614893097987
10164,34.42672742949368,5.828258984026888,62.35993598896712,82.65259293691531,55.38701159712474,82.63606556816549,66.55599973513273,82.44970181899524,28.26238660687561,65.04167323044442,24.01422106671714,62.382445158265824,44.226010451777796,53.853669114826474,-97.95933760990637,35.61345952717777,-24.00209690041779,-79.90809020368432,36.765544785513484,-22.724346602825257,35.52501707146625,-36.601050906955855,99.99999999999997,83.33333333690629,93.84614893097987
10165,34.42672742949368,3.7653783950529487,62.39042611466738,82.57391987556502,55.3734678750844,82.64918033166467,66.62375498506444,82.64630709173267,24.401023500880612,63.83079099855021,23.820297363231745,63.03998777917903,43.607368698620974,54.39643941218836,-97.95933760990637,35.900360270760004,-16.797723365681364,-79.90809020368432,30.176839705812867,-24.068494923977383,35.6009414554445,-35.048231512162964,99.99999999999997,83.33333333690629,93.84614893097987
10166,34.42672742949368,4.125761158605783,62.35993598896712,82.53458336637289,55.292205609412406,82.6622950951639,66.54244867182518,82.58077201513655,23.827246648805186,64.44409497877155,22.834518418034207,59.70639957482675,43.277426449791534,55.93790706523315,-97.95933760990637,35.628559553292675,-11.98981502005671,-79.90809020368432,28.993154587314706,-33.966782551637344,35.34279855489423,-25.166653580342313,99.99999999999997,83.33333333690629,93.84614893097987
10167,34.42672742949368,3.7032434456487096,62.34469091362823,82.58703205961774,55.31929303130306,82.63606556816549,66.58310183954583,82.52834392379529,28.83616345895102,62.698537512458586,23.17388493884924,63.54461350102005,41.229034914167016,55.65566652056482,-97.95933760990637,35.55302916581361,-28.645248267205112,-79.90809020368432,28.351369077148945,-33.03463371709845,35.327613693025924,-40.083130721451575,99.99999999999997,83.33333333690629,93.84614893097987
10168,34.42672742949368,3.417422645813062,62.39042611466738,82.52147118232017,55.292205609412406,82.7278688481982,66.59665288065136,82.51523691706586,28.991238266669072,59.67919484852743,22.915319974391664,62.764737380892285,40.76161671518628,54.76552323146849,-97.95933760990637,35.76445991202634,-19.673481622063264,-79.90809020368432,30.305191101952133,-39.07557616471584,35.25168930904768,-30.907379801281365,99.99999999999997,83.33333333690629,93.84614893097987
10169,34.42672742949368,3.417422645813062,62.436161290729046,82.58703205961774,55.38701159712474,82.59672132064233,66.52889760851764,82.43659479079128,25.238427538780442,62.085233532237254,22.042663229276215,60.08869179745321,40.15672256605421,56.95831523067626,-97.95933760990637,35.477559168444074,-17.816221075348338,-79.90809020368432,29.435253858856555,-34.651731695220825,35.494647322850724,-31.707317069159274,99.99999999999997,83.33333333690629,93.84614893097987
10170,34.42672742949368,4.076053182794325,62.37518103932851,82.50835899826748,55.25157446548138,82.67540983717586,66.52889760851764,82.42348778406188,26.55656354412487,63.86224248141221,24.88687783830966,60.929734692242164,40.33544128323166,53.75597046201274,-97.95933760990637,35.477559168444074,-12.783644126680016,-79.90809020368432,34.55504847453564,-32.86468392925019,35.09984054109118,-27.393929875678097,99.99999999999997,83.33333333690629,93.84614893097987
10171,34.42672742949368,4.57313283910851,62.268465586888766,82.56080771299531,55.26511818752175,82.70163934268703,66.56955077623826,82.63320008500324,23.71869427069882,61.78644440640079,23.65869425051686,64.15628107225473,39.96425624485201,54.15762048704049,-97.95933760990637,35.68895973197202,-17.232082677987023,-79.90809020368432,32.38733599342508,-35.03283121856614,35.41872293887248,-31.77005723997759,99.99999999999997,83.33333333690629,93.84614893097987
10172,34.42672742949368,3.9766372515315,62.314200787927916,82.60014422218745,55.278661887372095,82.64918033166467,66.54244867182518,82.6594141199366,28.138326735293703,61.59773548346385,19.586296053690603,65.54782476361717,40.70662634413539,54.62440294134886,-97.95933760990637,35.41715898976476,-10.417134725131604,-79.90809020368432,29.42099258223412,-34.888631399264035,35.22131956043215,-19.222021791394525,99.99999999999997,83.33333333690629,93.84614893097987
10173,34.42672742949368,3.293152726644493,62.37518103932851,82.63948075286262,55.346380453193746,82.6229508261535,66.50179550410454,82.52834392379529,25.30045746186765,59.20742255406756,22.36586942822892,63.83515559923558,41.42150123536922,56.56752061942139,-97.95933760990637,35.58325945020805,-27.59679472089517,-79.90809020368432,31.531660003586254,-38.267027175654654,35.494647322850724,-38.514626296803286,99.99999999999997,83.33333333690629,93.84614893097987
10174,34.42672742949368,1.8267677456076683,62.451406366067914,82.62636859029288,55.278661887372095,82.64918033166467,66.51534656741211,82.46280884719917,23.40854462985527,63.40619594126585,20.02262445272538,63.11644622871509,41.42150123536922,55.48198002469762,-97.95933760990637,35.870160193790284,-17.96600016040398,-79.90809020368432,31.831146602366417,-34.68263165680119,35.31242880627873,-29.715316452939746,99.99999999999997,83.33333333690629,93.84614893097987
10175,34.42672742949368,3.4049956518601903,62.37518103932851,82.66570509948505,55.25157446548138,82.6622950951639,66.61020394395891,82.39727374912852,26.696130883774842,64.71143262174601,23.222365877959135,61.633152387887776,43.07121252456457,53.59313937991837,-97.95933760990637,35.477559168444074,-15.329888425387239,-79.90809020368432,28.622361652153728,-37.08767865016035,35.63131120406,-30.515253695119284,99.99999999999997,83.33333333690629,93.84614893097987
10176,34.42672742949368,1.3793960447448654,62.32944586326684,82.57391987556502,55.33283673115341,82.58360655714316,66.55599973513273,82.55455798020319,25.114367692605995,63.752162278512714,24.030381388579457,63.98807249830773,43.511135538019886,55.11289622320295,-97.95933760990637,35.80976003985084,-11.40567662269541,-79.90809020368432,28.123217344219128,-29.671687920654247,35.09984054109118,-23.660889326512333,99.99999999999997,83.33333333690629,93.84614893097987
10177,34.42672742949368,4.684975764324221,62.34469091362823,82.56080771299531,55.30574930926275,82.63606556816549,66.61020394395891,82.56766498693261,27.099325434656677,66.00094354791264,24.82223660381453,62.3977368331407,43.139950499640236,55.460269214937384,-97.95933760990637,35.55302916581361,-21.09638283193273,-79.90809020368432,29.24985737959321,-31.098236137947733,35.707235588038245,-39.283193479272036,99.99999999999997,83.33333333690629,93.84614893097987
10178,34.42672742949368,0.7331925017164593,62.32944586326684,82.63948075286262,55.346380453193746,82.59672132064233,66.58310183954583,82.48902288213253,27.176862825811966,63.469098906989814,24.46670976113718,60.31806714606142,41.985152594951074,53.38688666051809,-97.95933760990637,35.598359476322955,-9.473526557992457,-79.90809020368432,28.836280661296243,-29.9703875478582,35.35798344164145,-23.629519241103182,99.99999999999997,83.33333333690629,93.84614893097987
10179,34.42672742949368,2.7215111269731977,62.39042611466738,82.60014422218745,55.414099019015396,82.57049181513116,66.54244867182518,82.6069860500699,24.89726293639329,64.53844945312258,24.01422106671714,63.52932182614518,42.87874622588643,56.31784628050066,-97.95933760990637,35.598359476322955,-25.859357447132716,-79.90809020368432,29.620650314754215,-40.39912450951224,35.55538682008178,-40.05176063604242,99.99999999999997,83.33333333690629,93.84614893097987
10180,34.42672742949368,4.225177089868623,62.28371066222766,82.57391987556502,55.26511818752175,82.55737705163199,66.46114235858593,82.44970181899524,24.974800327548564,60.544110717409694,20.87912087597853,62.47419528267676,41.985152594951074,55.091185395657234,-97.95933760990637,35.58325945020805,-12.46910806278703,-79.90809020368432,29.577866508252583,-39.42062573344657,35.236504422300456,-28.805583873280582,99.99999999999997,83.33333333690629,93.84614893097987
10181,34.42672742949368,0.8947433823835382,62.32944586326684,82.61325640624017,55.30574930926275,82.60983606265432,66.46114235858593,82.64630709173267,25.7036520127495,60.1509671429873,26.72915320676033,61.633152387887776,42.78251306528534,57.164567950076545,-97.95933760990637,35.628559553292675,-25.96420280176371,-79.90809020368432,35.46776952413286,-30.042487457087365,35.63131120406,-36.616735936811246,99.99999999999997,83.33333333690629,93.84614893097987
10182,34.42672742949368,4.871380632897029,62.436161290729046,82.56080771299531,55.26511818752175,82.63606556816549,66.58310183954583,82.51523691706586,26.78917576840567,61.03160874041802,21.477052361251154,62.122486434853954,41.79268627374887,52.431610942141106,-97.95933760990637,35.58325945020805,-19.913128143428423,-79.90809020368432,34.55504847453564,-21.55014807289649,35.05428593060735,-29.49572582937725,99.99999999999997,83.33333333690629,93.84614893097987
10183,34.42672742949368,0.7704734632149695,62.32944586326684,82.61325640624017,55.35992415304406,82.67540983717586,66.51534656741211,82.56766498693261,25.052337744111313,63.65780782992678,22.753716888153846,60.71565104356273,42.15012373062784,57.01259226396955,-97.95933760990637,35.7493598859114,-22.594173608869816,-79.90809020368432,36.565887052993375,-22.34324708454259,35.2972439444104,-37.6048937428425,99.99999999999997,83.33333333690629,93.84614893097987
10184,34.42672742949368,0.8574624005249518,62.405671165028764,82.58703205961774,55.31929303130306,82.6229508261535,66.47469339969146,82.47591585392857,23.175932380166998,61.91225036361379,20.135746599853334,61.755485912156274,42.15012373062784,52.73556229656961,-97.95933760990637,35.598359476322955,-14.056766276033628,-79.90809020368432,34.68339989404056,-24.197244762489298,35.63131120406,-35.518782844697114,99.99999999999997,83.33333333690629,93.84614893097987
10185,34.42672742949368,-0.024853986887720225,62.29895571258905,82.5476955289426,55.292205609412406,82.6229508261535,66.61020394395891,82.52834392379529,24.0133364434743,67.93520993716257,23.238526173344383,62.55065373221285,41.902667038374744,53.71254884249231,-97.95933760990637,35.61345952717777,-20.81180260468271,-79.90809020368432,29.691956651135044,-26.46324193211189,35.08465567922288,-29.778056623758076,99.99999999999997,83.33333333690629,93.84614893097987
10186,34.42672742949368,-0.08698893629197357,62.39042611466738,82.58703205961774,55.33283673115341,82.60983606265432,66.488244462999,82.56766498693261,24.152903783124273,62.997326612529946,23.270846817069014,61.98486123571061,41.44899642089467,54.233608330093986,-97.95933760990637,35.41715898976476,-17.681419908614174,-79.90809020368432,28.436965196256054,-30.39783701357407,35.40353807700414,-31.440671304633838,99.99999999999997,83.33333333690629,93.84614893097987
10187,34.42672742949368,0.7083385138107303,62.37518103932851,82.61325640624017,55.38701159712474,82.6229508261535,66.47469339969146,82.52834392379529,26.742653338793986,65.46626828772878,26.68067226765045,63.92690572364651,39.99175143037746,52.95267042974278,-97.95933760990637,35.88523003722038,-18.669961806177966,-79.90809020368432,29.39247005235491,-25.963692556323082,35.64649609080722,-36.75790133400165,99.99999999999997,83.33333333690629,93.84614893097987
10188,34.42672742949368,2.224431470659013,62.405671165028764,82.58703205961774,55.414099019015396,82.57049181513116,66.56955077623826,82.55455798020319,26.75816080686205,60.81144833461906,20.426632208035556,61.67902746262021,38.85070112971307,53.484585313331806,-97.95933760990637,35.55302916581361,-20.182730476896744,-79.90809020368432,30.618938953989044,-37.70567787754888,35.1453951764539,-31.20539565121595,99.99999999999997,83.33333333690629,93.84614893097987
10189,34.42672742949368,0.8947433823835382,62.405671165028764,82.61325640624017,55.25157446548138,82.6229508261535,66.47469339969146,82.58077201513655,25.533069711555925,62.981600883981486,25.307045889005067,63.4681550765379,42.01264778047653,53.99478940494612,-97.95933760990637,35.915460321614816,-21.920167750659196,-79.90809020368432,28.123217344219128,-29.03823871331931,35.41872293887248,-33.6836326555234,99.99999999999997,83.33333333690629,93.84614893097987
10190,34.42672742949368,0.8077544450735701,62.32944586326684,82.61325640624017,55.26511818752175,82.64918033166467,66.58310183954583,82.56766498693261,21.981856246404476,63.95659695576322,25.436328384472404,60.8532762427061,43.772339834297725,55.178028652483576,-97.95933760990637,35.67385968111721,-28.27080057910578,-79.90809020368432,36.02395891519153,-26.797991513930427,35.41872293887248,-40.41251665679533,99.99999999999997,83.33333333690629,93.84614893097987
10191,34.42672742949368,4.523424883657128,62.39042611466738,82.63948075286262,55.31929303130306,82.6622950951639,66.52889760851764,82.54145095199922,26.680623390299303,60.717093886033126,23.044602469858987,59.262940602593005,41.105306568040476,56.155015198406275,-97.95933760990637,35.73425983505662,-15.719314007268252,-79.90809020368432,32.51568738956432,-36.50572937738641,35.069470792475684,-22.343345610835712,99.99999999999997,83.33333333690629,93.84614893097987
10192,34.42672742949368,5.331179327712704,62.29895571258905,82.62636859029288,55.31929303130306,82.60983606265432,66.488244462999,82.48902288213253,25.284949993799586,61.22031766335499,21.460892065865906,60.27219207132899,43.02996975753845,53.02865827279628,-97.95933760990637,35.43225904061957,-19.598592079535436,-79.90809020368432,35.88131773632598,-23.66164543630478,35.22131956043215,-28.868324044098912,99.99999999999997,83.33333333690629,93.84614893097987
10193,34.42672742949368,3.60382751438587,62.39042611466738,82.65259293691531,55.30574930926275,82.6622950951639,66.46114235858593,82.46280884719917,26.137861525174955,61.8807988807518,22.656755009934074,61.66373576269143,40.5554027899593,56.54580980966115,-97.95933760990637,36.03626062949367,-18.595072263650152,-79.90809020368432,32.5869651964757,-23.36809580382259,35.61609596505407,-35.1737118537996,99.99999999999997,83.33333333690629,93.84614893097987
10194,34.42672742949368,3.715670439601567,62.405671165028764,82.60014422218745,55.278661887372095,82.6229508261535,66.62375498506444,82.50212988886193,24.292471122774245,63.65780782992678,19.877181635395758,61.54140226347684,42.24635689122894,55.05861918990966,-97.95933760990637,35.7040597580869,-14.536059318763947,-79.90809020368432,30.56189389423065,-36.6344792167421,35.19094981181662,-22.343345610835712,99.99999999999997,83.33333333690629,93.84614893097987
10195,34.42672742949368,3.554119558934488,62.35993598896712,82.56080771299531,55.33283673115341,82.63606556816549,66.47469339969146,82.6069860500699,26.30844382636853,61.75499292353882,25.000000011914665,62.84119580537444,42.78251306528534,53.96222318141302,-97.95933760990637,35.83996011682056,-16.752789635256704,-79.90809020368432,30.690245290369887,-25.804042756230793,35.19094981181662,-29.26045015026098,99.99999999999997,83.33333333690629,93.84614893097987
10196,34.42672742949368,2.249285458564742,62.39042611466738,82.63948075286262,55.278661887372095,82.58360655714316,66.51534656741211,82.56766498693261,24.804218026354988,60.89007705465656,23.416289607921584,61.02148484170701,40.95408303638848,54.57012590805557,-97.95933760990637,35.7493598859114,-19.97303976763476,-79.90809020368432,30.77581288000752,-35.444830703491824,35.67686583942272,-36.083444433458766,99.99999999999997,83.33333333690629,93.84614893097987
10197,34.42672742949368,3.628681502291599,62.29895571258905,82.57391987556502,55.38701159712474,82.70163934268703,66.488244462999,82.34484567926182,25.95177173050584,62.57273155524558,26.47058824230274,62.96352932964294,42.82375583231146,52.52930959495481,-97.95933760990637,35.73425983505662,-12.72373250247368,-79.90809020368432,29.763234458046412,-36.60872924819594,35.35798344164145,-24.978433067887337,99.99999999999997,83.33333333690629,93.84614893097987
10198,34.42672742949368,0.9568783317877774,62.436161290729046,82.60014422218745,55.414099019015396,82.64918033166467,66.43404025417283,82.56766498693261,24.94378536600496,59.56911464562796,22.78603750540141,62.78002905576716,41.73769590269798,52.605297438008336,-97.95933760990637,35.26615860491616,-18.954542057967792,-79.90809020368432,27.880747275727913,-31.47933566129305,35.114995050700756,-31.12697042484386,99.99999999999997,83.33333333690629,93.84614893097987
10199,34.42672742949368,0.5095066512850508,62.314200787927916,82.46902248907531,55.31929303130306,82.58360655714316,66.56955077623826,82.6200930567993,24.71117314172416,64.11385437007311,22.349709132843657,60.57802584441936,41.503986791945565,55.438558387391694,-97.95933760990637,35.67385968111721,-23.792406215695607,-79.90809020368432,29.007415863937126,-31.824385230023783,35.31242880627873,-40.00470552077786,99.99999999999997,83.33333333690629,93.84614893097987
10200,34.42672742949368,4.896234620802758,62.32944586326684,82.58703205961774,55.346380453193746,82.54426228813278,66.51534656741211,82.44970181899524,24.478560892035887,63.81506527000175,25.323206210867383,62.09190306005033,44.514709911057025,56.12244897487322,-97.95933760990637,35.628559553292675,-8.874410242309665,-79.90809020368432,36.380490573730086,-29.074288667933892,35.1302103145856,-23.14328287871362,99.99999999999997,83.33333333690629,93.84614893097987
10201,34.42672742949368,2.5723872198989,62.37518103932851,82.60014422218745,55.30574930926275,82.63606556816549,66.61020394395891,82.43659479079128,26.21539891633023,61.42475231484039,24.56367163935694,65.54782476361717,41.51773439597032,55.297438115057545,-97.95933760990637,35.3265587588556,-15.374822131272097,-79.90809020368432,37.007986301169566,-26.370542048214556,35.069470792475684,-21.872794278301555,99.99999999999997,83.33333333690629,93.84614893097987
10202,34.42672742949368,1.1432832207206616,62.32944586326684,82.52147118232017,55.35992415304406,82.6229508261535,66.488244462999,82.51523691706586,27.14584786426836,60.434030514510226,24.854557221062095,58.712439806019546,43.607368698620974,53.95136776764018,-97.95933760990637,35.55302916581361,-24.076986442945618,-79.90809020368432,36.28066173083569,-28.56958929911087,35.43390782561967,-36.83632656037375,99.99999999999997,83.33333333690629,93.84614893097987
10203,34.42672742949368,3.3552876760487464,62.37518103932851,82.61325640624017,55.35992415304406,82.60983606265432,66.62375498506444,82.50212988886193,24.742188103267765,63.40619594126585,22.398190045476483,60.883859617509756,39.85427550275023,55.590534073498716,-97.95933760990637,35.97586047555423,-7.915824156849027,-79.90809020368432,35.83856245929384,-24.28479465672752,35.494647322850724,-24.20986588541858,99.99999999999997,83.33333333690629,93.84614893097987
10204,34.42672742949368,1.5782279072705307,62.42091624036766,82.53458336637289,55.3734678750844,82.59672132064233,66.62375498506444,82.50212988886193,22.64867798311073,62.981600883981486,25.258564976372256,60.48627572000842,40.692878740110615,53.47372991734444,-97.95933760990637,35.37185888668013,-9.428592827567797,-79.90809020368432,35.31089559811441,-20.190549776860607,35.236504422300456,-23.237393134941115,99.99999999999997,83.33333333690629,93.84614893097987
10205,34.42672742949368,4.051199215248673,62.32944586326684,82.60014422218745,55.292205609412406,82.70163934268703,66.488244462999,82.48902288213253,27.083817941181152,65.08885044185487,23.2546864952067,63.009404404375374,38.410778116257774,53.84281371883911,-97.95933760990637,35.7493598859114,-22.71399685728249,-79.90809020368432,28.251568740358394,-34.996781263951554,35.25168930904768,-38.35777586975748,99.99999999999997,83.33333333690629,93.84614893097987
10206,34.42672742949368,5.418168265022672,62.34469091362823,82.58703205961774,55.346380453193746,82.57049181513116,66.488244462999,82.54145095199922,29.270372945969015,62.997326612529946,21.39625080489371,60.01223334791712,42.081385755552176,55.18888406625648,-97.95933760990637,35.915460321614816,-6.657679925816893,-79.90809020368432,32.843696518223695,-23.053946190765807,35.19094981181662,-23.080542707895304,99.99999999999997,83.33333333690629,93.84614893097987
10207,34.42672742949368,4.8465266653513766,62.34469091362823,82.66570509948505,55.31929303130306,82.59672132064233,66.55599973513273,82.54145095199922,27.750639677887392,62.21103946368518,21.961861672918758,62.90236258003566,40.30794609770621,56.8714719916354,-97.95933760990637,35.64365960414749,-8.020669511480023,-79.90809020368432,30.333713631831344,-36.94347883001447,35.05428593060735,-19.802368435709937,99.99999999999997,83.33333333690629,93.84614893097987
10208,34.42672742949368,3.554119558934488,62.32944586326684,82.53458336637289,55.31929303130306,82.68852460067507,66.52889760851764,82.47591585392857,24.10638132810513,61.17314042617946,23.303167434316578,62.33657008353342,40.88534506131282,55.14546242895052,-97.95933760990637,35.77955996288112,-18.130757139241318,-79.90809020368432,35.767256122913,-31.355735815815343,35.61609596505407,-33.66794759996964,99.99999999999997,83.33333333690629,93.84614893097987
10209,34.42672742949368,2.199577482753284,62.314200787927916,82.53458336637289,55.33283673115341,82.59672132064233,66.56955077623826,82.59387902186594,28.370938984981976,65.08885044185487,24.82223660381453,58.11606393471365,40.087984590978564,56.448111156847446,-97.95933760990637,35.96076044943932,-8.155470678214186,-79.90809020368432,29.150028513333183,-37.23187846946245,35.509832209597946,-29.1663398940335,99.99999999999997,83.33333333690629,93.84614893097987
10210,34.42672742949368,1.9386106708233655,62.222730410827126,82.60014422218745,55.33283673115341,82.59672132064233,66.43404025417283,82.6200930567993,22.974335117429817,64.42836925022308,20.10342598260577,58.74302318082317,42.13637612660307,55.438558387391694,-97.95933760990637,35.40205896364985,-13.158091814779326,-79.90809020368432,35.339418127993596,-33.27153342029789,35.43390782561967,-28.821268928834357,99.99999999999997,83.33333333690629,93.84614893097987
10211,34.42672742949368,0.994159313646378,62.29895571258905,82.53458336637289,55.26511818752175,82.59672132064233,66.55599973513273,82.51523691706586,25.48654725653678,64.08240288721115,22.09114416838608,62.71886230615985,42.892493807387126,55.99218409852644,-97.95933760990637,35.55302916581361,-25.2901969680929,-79.90809020368432,36.48031943999014,-30.274237168096363,35.35798344164145,-40.4282017123491,99.99999999999997,83.33333333690629,93.84614893097987
10212,34.42672742949368,6.201068721172504,62.42091624036766,82.63948075286262,55.278661887372095,82.60983606265432,66.58310183954583,82.51523691706586,27.285415203918333,60.96870577469406,21.477052361251154,61.755485912156274,41.339015678792876,51.628310892085636,-97.95933760990637,35.99096052640904,-16.348386135054213,-79.90809020368432,33.41414716253912,-33.77623278996469,35.31242880627873,-29.558466000195565,99.99999999999997,83.33333333690629,93.84614893097987
10213,34.42672742949368,0.6337765704536196,62.314200787927916,82.65259293691531,55.278661887372095,82.60983606265432,66.56955077623826,82.51523691706586,25.579592141167595,63.186035535466914,24.38590820477974,59.23235722778935,41.07781138251502,53.28918800770438,-97.95933760990637,35.598359476322955,-17.037369887046523,-79.90809020368432,32.27321734443876,-37.463628179627676,35.35798344164145,-24.08438554378195,99.99999999999997,83.33333333690629,93.84614893097987
10214,34.42672742949368,1.453957988101962,62.32944586326684,82.61325640624017,55.33283673115341,82.6229508261535,66.46114235858593,82.55455798020319,26.510041089105727,61.896524609300286,24.38590820477974,60.71565104356273,41.20153972864158,56.133304370860586,-97.95933760990637,35.58325945020805,-25.305174861874576,-79.90809020368432,36.30918426071487,-28.904338880085632,35.494647322850724,-38.35777586975748,99.99999999999997,83.33333333690629,93.84614893097987
10215,34.42672742949368,2.5723872198989,62.405671165028764,82.53458336637289,55.31929303130306,82.64918033166467,66.44759129527836,82.64630709173267,26.060324108612207,58.71992450529416,24.98383969005235,61.35790198960106,42.851251017836915,56.274424660980216,-97.95933760990637,35.79465998899606,-16.90256872031236,-79.90809020368432,32.87221904810288,-21.13299859915547,35.22131956043215,-29.291820235670144,99.99999999999997,83.33333333690629,93.84614893097987
10216,34.42672742949368,4.349447009037192,62.32944586326684,82.60014422218745,55.31929303130306,82.60983606265432,66.51534656741211,82.51523691706586,24.85074048137413,58.6255700567082,24.56367163935694,64.07982262271867,42.61754192960858,55.16717323871073,-97.95933760990637,35.598359476322955,-12.364262708156033,-79.90809020368432,33.22875070664146,-33.750482822262306,35.19094981181662,-27.613520499240607,99.99999999999997,83.33333333690629,93.84614893097987
10217,34.42672742949368,-0.4473716998448083,62.436161290729046,82.56080771299531,55.278661887372095,82.6229508261535,66.56955077623826,82.44970181899524,27.79716213290655,63.264664255504385,29.072398208740907,64.55386496975603,43.002474572013,55.16717323871073,-97.95933760990637,35.77955996288112,-24.33161088263227,-79.90809020368432,29.09298345357476,-31.093086144069748,35.25168930904768,-37.1657124957175,99.99999999999997,83.33333333690629,93.84614893097987
10218,34.42672742949368,2.9327699834517347,62.34469091362823,82.63948075286262,55.35992415304406,82.60983606265432,66.36628498203908,82.58077201513655,25.657129557730357,63.752162278512714,21.59017453485616,63.131737903589965,42.13637612660307,53.64741641321167,-97.95933760990637,35.915460321614816,-15.809181468117558,-79.90809020368432,29.107244730197195,-31.685335403755893,35.31242880627873,-32.39745902525594,99.99999999999997,83.33333333690629,93.84614893097987
10219,34.42672742949368,4.163042120104308,62.28371066222766,82.63948075286262,55.33283673115341,82.63606556816549,66.44759129527836,82.48902288213253,25.595099634643134,61.91225036361379,24.175824179432027,62.55065373221285,40.115479776504,56.52409899990094,-97.95933760990637,35.41715898976476,-12.184527835537011,-79.90809020368432,31.41756988406945,-40.270374671000326,35.09984054109118,-24.554936876316106,99.99999999999997,83.33333333690629,93.84614893097987
10220,34.42672742949368,3.2807257326916357,62.32944586326684,82.53458336637289,55.31929303130306,82.63606556816549,66.52889760851764,82.47591585392857,28.975730798601006,60.40257903164823,21.202327101408315,62.36715345833704,39.48309046437058,54.656969164881914,-97.95933760990637,35.537959322383514,-26.233805135232046,-79.90809020368432,29.734740434271032,-38.03527746548943,35.43390782561967,-38.02838993441373,99.99999999999997,83.33333333690629,93.84614893097987
10221,34.42672742949368,4.983223558112726,62.39042611466738,82.5476955289426,55.278661887372095,82.63606556816549,66.63730604837201,82.59387902186594,24.214933706211497,63.799339515688246,25.161603098152497,61.49552718874443,40.294198516205526,54.96092053709593,-97.95933760990637,35.537959322383514,-15.943982634851722,-79.90809020368432,33.34284084952391,-22.914896366185463,35.43390782561967,-35.72268841270585,99.99999999999997,83.33333333690629,93.84614893097987
10222,34.42672742949368,4.274885045320005,62.32944586326684,82.57391987556502,55.33283673115341,82.64918033166467,66.52889760851764,82.51523691706586,22.152438547598052,60.96870577469406,22.67291533179639,61.14381834092163,42.94748417843803,56.068171941579934,-97.95933760990637,35.3265587588556,-15.284954694962593,-79.90809020368432,32.54420991944353,-35.774430291432374,35.25168930904768,-26.78221314595352,99.99999999999997,83.33333333690629,93.84614893097987
